chroma_stft_mean,chroma_cqt_mean,chroma_cens_mean,melspectogram_mean,rms_mean,centroid_mean,bandwidth_mean,contrast_mean,flatness_mean,rolloff_mean,crossing_rate_mean,tempogram_mean,fourier_tempogram_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_14_mean,mfcc_15_mean,mfcc_16_mean,mfcc_17_mean,mfcc_18_mean,mfcc_19_mean,mfcc_20_mean,mfcc_21_mean,mfcc_22_mean,mfcc_23_mean,mfcc_24_mean,mfcc_25_mean,mfcc_26_mean,mfcc_27_mean,mfcc_28_mean,mfcc_29_mean,mfcc_30_mean,mfcc_31_mean,mfcc_32_mean,mfcc_33_mean,mfcc_34_mean,mfcc_35_mean,mfcc_36_mean,mfcc_37_mean,mfcc_38_mean,mfcc_39_mean,mfcc_40_mean,Label
0.48434132,0.6130824,0.27735648,0.5859803,0.09253674,5279.163602002201,3923.432181992016,14.880618359267828,0.030202363,9399.898522418478,0.19942963088768115,0.11357855623904416,(1.282893180847168-0.0001736802951199934j),-124.37448,62.074604,-61.974693,38.262,-14.548027,24.244259,-9.88884,14.295857,-6.187076,5.9889293,-7.516745,10.472523,5.1485467,3.9065466,-4.839734,1.311942,2.1748064,1.9747307,-5.298236,-3.0956478,-2.803078,-7.712636,2.4388592,6.167277,-8.389564,-0.8875862,-0.48617858,0.3855301,2.8567724,-0.17899685,-4.650065,6.0519376,-6.3564234,2.3577583,-2.3821814,-3.1378384,-0.7387858,-10.005534,3.5530303,2.468466,105029-7-1-11.wav
0.52497596,0.52318645,0.27741995,5.912431,0.18379748,2428.6873162619813,2411.220001166829,17.060703231167988,0.00015727764,4920.056046195652,0.06904155344202899,0.2596583537131145,(0.45281141996383667-0.0011640448356047273j),-98.37414,200.32166,-83.86527,78.84793,-30.868198,5.9387665,-4.749616,-1.7903105,-5.8434954,-16.860802,13.056437,-14.671841,0.40437835,-7.162109,-7.9163475,3.2701845,-3.4485972,6.436465,-2.6862063,1.4675051,-5.5884285,-12.091282,-4.1143603,-8.203228,1.7220827,-6.0028973,2.4743922,-0.57307166,-3.8542693,2.219229,-9.0259905,1.9227741,-5.8990006,2.8291726,0.7761642,-0.8067633,1.7735083,-8.115315,2.1070917,-6.4008055,75743-0-0-6.wav
0.44370732,0.608834,0.27506658,2.2199333,0.09685687,2453.0513270586994,2096.338631774674,23.232530864347815,7.580335e-05,4394.957965353261,0.08171705163043479,0.2559540532905738,(0.4581979215145111+0.0006410761852748692j),-202.04996,164.2315,-100.97382,17.824413,-26.006544,7.867217,7.209886,-13.978569,12.978326,-20.923517,2.2362947,-3.7867892,-6.4030766,12.605001,-8.732789,4.7585263,-1.9784805,-0.69907826,8.422943,-1.4773686,9.548692,5.3628836,9.4604225,7.348883,1.6035514,5.7142177,-2.875627,7.0364285,2.9110036,-0.46597183,5.117312,-3.8096755,1.7302415,-2.7397528,-1.7325516,2.949892,-1.4654533,4.5736365,-0.5679229,2.5807433,79584-3-0-4.wav
0.4971583,0.6026479,0.27552757,0.47452465,0.07011131,5946.267130465696,5548.7591542714335,17.337640427930157,0.013842024,12817.124235733696,0.13345080389492753,0.22423752637266842,(0.49676278233528137+0.0010915042366832495j),-268.9442,59.618073,17.983826,35.12792,3.980541,2.3736,9.239504,12.444746,-5.7692704,17.675869,11.146219,-5.2312403,7.11637,8.453983,-12.224253,8.83402,2.8875315,-1.6026455,2.4343057,10.694508,-0.6585872,-0.63381803,8.806916,-3.6123857,-0.103079975,5.1128473,-5.6235194,-0.52210367,0.5658401,-0.51875645,-3.9881814,3.8699212,1.2196568,0.3852632,2.1165707,2.3791435,-4.4604383,4.253036,-4.0938697,1.8809412,101729-0-0-21.wav
0.24198096,0.49607182,0.28052106,2.3082147,0.0820411,1512.4654780497647,1719.294663564933,22.520934898816787,0.000113120004,2063.380180027174,0.059491055253623186,0.2738583072639983,(0.7439796328544617+0.019730761647224426j),-323.6325,183.9796,-3.3429592,-24.449604,-5.600846,-17.082813,-7.8013473,9.014101,3.4000697,-9.374758,-5.6255436,6.2385287,1.4662502,-15.605487,-17.388632,-2.8363693,-1.7547616,-10.360026,-3.20529,1.2031419,-9.459932,-7.9917984,3.191973,-0.57451457,-9.908226,-5.931083,2.9645197,2.3152075,-3.9028988,-6.090611,-3.963123,-1.028534,-0.6005022,-1.9314001,-0.35908973,-0.30138636,-5.2938933,-5.3013864,-1.4071839,-2.5307472,159744-8-0-6.wav
0.11406568,0.5514133,0.25675774,2.38008,0.053856134,695.9509502639436,1209.902741201613,13.525625965729487,0.72246206,1447.1560801630435,0.008840013586956522,0.0697436106917136,(0.10091224312782288-0.0363604910671711j),-421.83667,41.339867,9.021128,6.8223157,-0.046682917,-2.6062782,-4.365938,2.920546,-2.4588668,0.30585313,0.61708605,1.5731051,-3.160263,3.684882,2.074407,1.2579653,-1.0281556,3.3284779,-0.19882558,0.28084418,-1.5556278,0.6227745,-2.0654438,0.10197012,-1.5141491,0.12803502,-0.8598766,1.0732284,-0.84217656,0.3926764,-0.6216447,0.83165264,-0.6770769,0.054139733,-0.94535834,0.42344218,0.04629071,0.42396727,-1.1498644,0.45287892,159726-3-0-0.wav
0.61917204,0.6638311,0.2788212,1.7221816,0.08633741,3429.5058738089833,3158.9038150119313,16.301986042397825,0.0017582136,6756.05808423913,0.11365772192028986,0.1787530764678487,(0.47708266973495483+0.0004994014161638916j),-165.12245,143.12753,-62.948345,68.75142,-27.649208,22.236498,-18.204918,3.390647,-14.848017,9.390727,-4.7766943,-1.2922695,-4.9873834,-7.209989,0.713438,-2.9925778,9.187094,-12.887019,4.762357,-8.997164,-2.6308713,-2.9534893,-6.123228,-1.3126798,0.21754825,-3.4600112,0.19276749,-0.77573204,-4.086966,2.1029139,-3.5196111,2.5695398,-3.2037632,-1.0907775,-3.7034802,-0.6420102,-3.0085711,-1.9549,-3.1878757,-0.58459723,58937-4-5-2.wav
0.4962148,0.7617808,0.28320318,1.2689738,0.14988478,6785.830672214191,4689.3284525183335,18.143583960949236,0.051985875,12440.44921875,0.3074714107789855,0.17011651263935712,(0.6150311827659607-0.005254288204014301j),-45.876083,42.475605,-27.827168,34.589745,-15.131185,14.207485,-9.971574,12.777293,-9.919941,12.431045,-7.337182,4.898187,-9.501113,7.730312,-10.2980175,-4.5763493,3.015416,-11.373764,-0.4812673,9.269058,-6.320634,7.4374676,4.870845,-3.372928,6.303935,2.9812627,-5.0638385,8.611825,-1.2699149,7.114916,-4.069128,13.454929,-4.8579745,5.781939,-3.3530004,-0.7661254,-0.6098013,2.6471214,0.44941425,0.36562282,188823-7-2-0.wav
0.29698116,0.49463466,0.2565747,1.3559792,0.058119494,1438.4408097847524,1881.3462926227855,15.983997087826769,0.020579187,2006.644870923913,0.04117413949275362,0.18983874696775424,(0.352586030960083-0.027766574174165726j),-328.22464,152.2182,-18.145384,-38.380386,-19.554869,-3.9035623,-6.5315423,-1.5619926,-5.9324794,-5.4741063,12.456133,20.69712,19.137217,14.105878,10.594501,5.083398,-7.0368743,-6.6957483,3.1148603,5.8687196,-1.8262538,-5.7445307,-0.6890092,1.7745595,4.1417427,5.4103594,-0.98252755,-1.7221973,1.490803,-0.0823278,-0.7708022,-2.0418057,-2.8456302,-2.1246753,-1.3715001,1.1018332,2.4135337,1.9701027,1.3504931,-0.52693564,54823-3-0-0.wav
0.043870546,0.35756245,0.2078238,2.7767406,0.046400353,272.19753499014985,341.5358409387953,18.530792149469022,0.82913285,478.4740149456522,0.006518908514492753,0.028155063608087616,(0.04246576502919197-0.02009165845811367j),-499.8798,31.071774,-10.382451,4.1758647,-1.7451593,1.9421899,-1.4707346,-1.1618291,1.8146471,-2.1568387,-1.503007,-1.1596988,0.562112,-0.6387491,0.230679,2.392331,2.6671498,4.1026673,3.9589334,2.3525925,1.4180576,2.5764549,3.0419059,0.9129595,-1.9849894,-3.9914281,-3.53071,-0.4755104,1.2022651,1.2964591,0.78261214,-0.32753667,0.91955835,3.2908583,2.335782,-2.7125235,-4.796877,-1.6779711,1.5167385,3.0025651,73168-1-0-0.wav
