chroma_stft_mean,chroma_cqt_mean,chroma_cens_mean,melspectogram_mean,rms_mean,centroid_mean,bandwidth_mean,contrast_mean,flatness_mean,rolloff_mean,crossing_rate_mean,tempogram_mean,fourier_tempogram_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_14_mean,mfcc_15_mean,mfcc_16_mean,mfcc_17_mean,mfcc_18_mean,mfcc_19_mean,mfcc_20_mean,mfcc_21_mean,mfcc_22_mean,mfcc_23_mean,mfcc_24_mean,mfcc_25_mean,mfcc_26_mean,mfcc_27_mean,mfcc_28_mean,mfcc_29_mean,mfcc_30_mean,mfcc_31_mean,mfcc_32_mean,mfcc_33_mean,mfcc_34_mean,mfcc_35_mean,mfcc_36_mean,mfcc_37_mean,mfcc_38_mean,mfcc_39_mean,mfcc_40_mean,Label
0.48262256,0.6814782,0.2830794,0.93974185,0.05791432,3433.697216714727,3141.2779522037504,16.5385054165553,0.0035535088,6526.745074728261,0.10373358242753623,0.21062494199576975,(0.48223161697387695-0.01818852126598358j),-209.87187,120.08652,-77.857,6.5765243,-32.861763,16.520052,-20.12493,10.331173,4.154672,8.31988,3.9113557,3.0414412,2.5136316,-0.6288917,-3.014343,-1.6792121,0.7053594,5.804966,6.1154084,1.2299404,1.8515102,-3.17462,-1.4583107,-2.287144,0.20712432,-1.6528072,2.0314457,1.4410158,0.53849274,1.7325747,-2.0700467,0.090490624,-3.241937,-0.421012,-3.845678,0.9438643,-1.0969999,1.534528,-1.5615048,-1.8771025,28284-3-0-0.wav
0.32613194,0.62073106,0.27721548,4.8355474,0.17448805,2537.8420206213505,2729.1142568199257,19.36400831851107,0.0015345466,4653.481233016304,0.07379840353260869,0.26342573822187815,(0.45815974473953247-0.0014804864767938852j),-100.09054,159.32526,-65.1377,21.890963,-14.993843,6.8862147,1.1334374,16.45709,-7.574128,9.246002,-1.4677234,-5.218445,0.60036093,8.08285,12.377664,9.490424,1.5539298,1.3160404,-4.191247,-4.950554,0.9040883,3.2615113,0.34251833,0.78191996,0.26522377,-0.9878071,-0.29034087,1.2036572,2.158787,2.444741,0.93697923,1.3791686,1.602663,-2.149737,-0.067715235,0.8898445,0.35983515,-0.08835892,0.16881649,0.23746687,133494-2-0-26.wav
0.4161886,0.71484727,0.2794016,5.9045672,0.18084218,1932.2044145211821,2863.313474025054,13.952535117584816,0.0015683713,3541.8686311141305,0.03917147871376812,0.2824875720093431,(0.4118838906288147+0.0013102761004120111j),-107.39725,181.59337,-28.419466,23.98485,-17.701126,17.247475,-6.887742,2.4040866,5.5752,3.0382853,4.0632844,-2.1021562,3.9832516,-6.6277585,-3.6551511,-4.2295413,-0.74379337,5.7396317,2.1306005,4.0902076,3.3953886,-0.0030479983,-2.514823,-4.263583,-2.2102342,2.570955,2.4013042,4.15814,3.496193,1.5433985,-0.86636317,-1.6608487,-1.9322878,-4.1261377,0.23672225,3.5465496,2.7474775,3.1616502,-0.84719753,-1.8747357,94632-5-0-0.wav
0.3223119,0.42841613,0.24966241,4.1572447,0.12661189,2148.4771880580242,3701.217571757337,15.687617709635498,0.0029636736,3749.7732676630435,0.03175101902173913,0.2518233123003917,(0.43456515669822693+0.0012884484604001045j),-208.23476,163.30905,19.2685,8.055813,-10.353124,-9.029803,-19.745981,6.667751,-8.840838,-4.180571,-13.514979,0.22371723,-10.381659,-5.3868327,-3.8501666,3.093619,-7.5466876,-1.7702234,-3.7008595,2.8528152,-4.3862886,1.2316897,-0.30660686,-0.6970581,-2.0424066,2.2425148,0.054471,-1.1051672,-2.781146,1.1133709,-1.2860006,-0.4274046,-0.6040297,-0.24735266,-2.741715,-2.446843,-0.95616454,1.8425915,2.9933197,4.102677,155127-9-0-2.wav
0.17125943,0.2509774,0.18742502,14.941196,0.24924122,1371.0735562406312,2104.84638828485,17.579492123624348,0.000106762374,1588.0269191576087,0.03702728713768116,0.2781428895663657,(0.35416510701179504+0.00032641534926369786j),-249.49092,182.92964,-17.078232,-43.310303,-19.421326,-24.71338,-18.545872,-4.597453,5.5820837,13.455183,12.064559,2.5932794,-4.749477,-4.978111,-3.457924,-5.5309806,-8.843238,-9.148083,-6.0979548,-3.7252622,-2.6570718,-0.91948545,-0.3783442,-0.6940519,-1.7732657,-2.8516283,-1.021514,-1.517425,-4.749851,-3.5199027,-1.74997,-3.5701852,-4.1056333,-1.8740585,-0.8736137,-2.6764657,-3.79747,-2.8530557,-1.3374184,0.48490918,74726-8-2-1.wav
0.33719555,0.40418345,0.2437452,4.782213,0.11794417,2013.1475802884815,2817.7796050829634,18.959406906002783,0.0011700373,3686.3595448369565,0.03858978713768116,0.22664583524226742,(0.4351150095462799+0.0007060451898723841j),-214.66345,151.37384,-35.277744,10.569101,-9.6209345,-7.483789,-20.57139,-19.335972,-18.683214,-25.061707,-19.418318,-17.662996,-13.301082,-15.112044,-10.100796,-12.3476,-17.530018,-13.0657835,-12.993243,-11.318992,-8.286082,-6.1060576,-3.7342303,-5.4960713,-5.3752794,-4.0151014,-6.5272517,-7.3361454,-4.5979395,-2.257887,-2.844746,-4.108658,-5.389815,-3.1331632,-0.96621287,0.22257097,2.4371126,1.4834138,-1.7442247,-3.7744339,98263-9-0-22.wav
0.19893792,0.4411597,0.2377619,8.699541,0.20440106,1822.8293908338487,3191.3605419435426,16.464941032163217,0.00075230515,2490.673828125,0.041278872282608695,0.2757317672737191,(0.3945533037185669+0.0014641032321378589j),-167.7117,174.19974,-1.6755017,-0.7275533,-7.4976144,-7.391242,-2.2007086,9.34684,10.761931,13.886265,-1.7949454,-5.303576,-9.4627,1.0682467,-0.39239165,2.0323908,-2.3376203,-1.1586646,-4.7807364,-0.09698265,-2.9601383,2.871375,-0.42001688,1.7677411,-3.4188817,-6.2116394,-8.073909,-4.5816545,-8.474455,-5.5956755,-8.113158,-7.1917644,-7.3597994,-4.504291,-4.0065937,-1.1789087,-3.4334624,-4.086829,-5.928585,-2.9924653,74726-8-0-3.wav
0.32932737,0.5161272,0.2705816,2.4991858,0.12050585,2657.7360240965645,2472.1094430248154,17.30419314666919,0.0027344998,4038.879925271739,0.08269927536231884,0.23637177185049904,(0.5087496638298035-0.0022399623412638903j),-211.83936,141.61418,-108.98707,-25.377954,-2.632114,-5.8190937,8.315939,2.7062683,-6.1606574,4.288251,-0.920153,12.101274,2.2880383,3.9238253,-1.0317649,6.137763,-2.6575382,3.2191577,-2.6367075,-0.30190885,-2.619503,2.419587,-1.7313306,3.065003,1.0954345,-0.6267407,-4.3925004,-1.0584037,-1.8195801,0.0028912087,-1.7356534,-1.6740938,-1.1666901,1.2871089,-1.2908317,-3.4615595,-2.1277304,-1.1617838,-1.0912412,0.4204765,116423-2-0-4.wav
0.6785181,0.49848172,0.27279705,3.4353483,0.13623938,3006.0153760789585,3600.5075286275246,14.426454419059544,0.0043502976,7020.073879076087,0.057631340579710144,0.1696654731171776,(0.6034096479415894+0.002291520591825247j),-117.76592,140.07889,-28.056435,53.944878,-19.303886,34.758224,3.242384,14.719291,4.9310293,2.1100872,-1.3257058,10.781657,0.6467587,2.4852521,-6.3982577,-2.4394255,-4.7990055,2.0759652,0.79401326,2.6913078,2.5883553,3.7906642,-1.1905862,0.8726405,2.8874202,1.9788553,-2.462707,-1.4456874,-0.5188659,-0.89465857,0.5451384,-0.48685378,-1.0364872,1.5285565,0.6915737,0.9964152,4.200396,2.4622903,0.03097438,2.9481707,30206-7-0-3.wav
0.30947372,0.6448961,0.2715298,8.691794,0.21250021,1943.4444390204148,3786.0951933415868,15.059859544262968,0.0015377902,2871.0313349184785,0.03057206748188406,0.28607090418165926,(0.3917103111743927+0.0001034500528476201j),-129.53197,168.38095,13.658127,5.969022,8.608164,2.9729846,9.461101,13.664712,-0.78331155,4.3772545,2.9311297,-0.1658406,5.8982086,14.884825,8.781923,-3.1644235,-9.471882,-5.765827,-3.935668,-0.12048393,-3.9750204,-2.5872574,-7.3379054,-5.2828827,7.891632,14.861787,5.725382,-1.7675594,-4.1458673,-2.215691,-0.83694315,-1.4469373,-2.4317362,4.758698,3.0872114,-3.5604868,-1.8801851,9.100505,13.253302,5.2197847,34952-8-0-6.wav
