chroma_stft_mean,chroma_cqt_mean,chroma_cens_mean,melspectogram_mean,rms_mean,centroid_mean,bandwidth_mean,contrast_mean,flatness_mean,rolloff_mean,crossing_rate_mean,tempogram_mean,fourier_tempogram_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_14_mean,mfcc_15_mean,mfcc_16_mean,mfcc_17_mean,mfcc_18_mean,mfcc_19_mean,mfcc_20_mean,mfcc_21_mean,mfcc_22_mean,mfcc_23_mean,mfcc_24_mean,mfcc_25_mean,mfcc_26_mean,mfcc_27_mean,mfcc_28_mean,mfcc_29_mean,mfcc_30_mean,mfcc_31_mean,mfcc_32_mean,mfcc_33_mean,mfcc_34_mean,mfcc_35_mean,mfcc_36_mean,mfcc_37_mean,mfcc_38_mean,mfcc_39_mean,mfcc_40_mean,Label
0.3500502,0.5313974,0.26850674,2.1478524,0.10940855,2218.312674501069,2124.5723843774845,23.44132936775854,0.00028447327,4121.330247961957,0.067578125,0.2463511981522694,(0.44404131174087524-0.002970917848870158j),-187.33896,182.3788,-80.17583,34.98868,-22.702538,-14.458183,-10.147526,-10.732344,-4.6271415,-5.714499,-0.7706068,-4.5937004,0.4456198,-0.20177232,0.6300785,-5.302171,-5.790798,-5.2041545,-3.7434719,-2.5775201,-3.7463372,-3.4845257,1.8538319,3.593042,0.20439184,1.2575552,-1.489399,-2.3091123,-1.058897,-1.6855929,-5.0354843,-4.729448,-3.845931,-3.9787385,-3.0423129,-4.382842,-4.295125,-4.3171372,-4.4397464,-4.0319943,135776-2-0-49.wav
0.1655414,0.62051183,0.27097023,0.58104897,0.03732338,805.8154690762138,489.35468746447106,8.51939721835169,0.70796984,1293.3029042119565,0.030901834239130434,0.030125692609867596,(0.14342786371707916-0.05513746291399002j),-519.2039,55.56374,-44.8693,2.3029718,4.5457973,-7.9907303,3.5623975,-5.4250727,-2.2869294,0.836212,-4.270693,-0.67613137,-2.9153562,-0.94140995,1.2543604,-1.3791742,1.3572303,0.39386398,0.2519605,1.083093,-1.5615935,0.74207294,0.021124942,-0.843796,1.3874679,-1.1951896,0.09910652,1.6422441,-0.79316,0.7014954,0.38364607,-0.19971052,0.7505044,-0.3552658,0.4346721,0.18127671,-0.30502236,1.1351448,-0.31782478,-0.07807064,46654-6-0-0.wav
0.6284577,0.67947567,0.27159443,3.9483125,0.16320062,3189.8011852996005,4014.1546008809914,14.536192094741025,0.0038733513,6394.549932065217,0.054993206521739134,0.25432124005767254,(0.4428422451019287-0.0006598465261049569j),-139.39685,107.3293,-36.585022,33.869682,27.756777,32.40085,2.0015907,18.186823,-3.789226,12.5316305,-10.036813,16.601137,11.356974,5.804991,-4.7607775,19.272133,-1.7002504,5.4887915,5.0932765,9.9585,3.7662895,10.206155,-3.8628695,5.386193,7.037473,0.0050803805,-1.4559866,5.1852474,-0.10355082,2.6474502,4.4662066,-0.8338372,-0.10063005,0.26421684,-1.4680508,0.032928247,0.2822816,-5.3374166,-1.3342643,-2.589134,57320-0-0-24.wav
0.52124095,0.6756411,0.28217202,9.4289465,0.21313162,1006.89325888263,1782.146261682518,17.94730752843343,3.7973095e-05,1436.4206861413043,0.01958503170289855,0.27331952661881825,(0.39682629704475403+0.0004954273463226855j),-180.55229,215.32935,2.9012632,21.831062,-12.645808,11.5148,-9.797861,-8.502748,6.4412646,-5.2480707,-5.9729614,-3.2628348,-2.5891552,-7.3021584,-9.12717,-16.981552,-12.957093,-10.509973,-5.825303,-9.059649,-7.3143415,1.1786908,0.3294943,1.4478676,-5.333049,-4.2648168,-7.00982,-6.340778,-2.6354415,-9.770095,-11.740052,-6.6364603,-0.6863849,-2.1416728,-4.9894805,-4.2471237,0.3265727,1.6025152,1.7492712,-1.9421638,134717-0-0-26.wav
0.5099913,0.42621854,0.23576093,3.8705075,0.13795403,2904.2386994512085,2285.6913483582157,15.527346936252778,0.2783432,5323.38230298913,0.09999292346014493,0.1934004811663093,(0.3015442490577698-0.035141970962285995j),-188.50613,89.375275,-54.25599,52.78254,-21.00949,22.977558,0.047389995,4.9344845,1.4431998,9.29367,-5.4152865,6.6257977,5.245836,7.073059,5.7145,-1.0259203,7.08643,-2.1427658,1.9349761,2.293324,-1.6431636,4.7334456,-0.9922248,-0.34799886,3.385365,-1.6598232,1.8190593,-3.0810525,-0.2586768,-2.7008278,1.7001156,0.75470483,-0.6321914,1.0025809,-0.5040674,0.5013825,-0.43996564,0.2222903,0.74688846,-0.5580579,174276-7-5-0.wav
0.51323587,0.6280244,0.27223387,3.0600069,0.12593243,2346.2084419063785,3337.572415616539,18.476050928832528,0.0022412876,4619.58984375,0.0438773777173913,0.10711296612498845,(0.6288952827453613-0.0027375170029699802j),-128.32468,164.24815,-21.54255,16.148264,-14.708458,27.67843,-8.956229,14.713397,1.2082301,2.9663727,7.6915193,6.474644,-5.5327535,-1.4271839,-0.30618793,0.10499867,-3.4822333,6.4965525,4.0651054,-0.7906425,0.54201996,2.9200802,0.5393936,1.1535258,1.444371,-1.4913048,-5.0816016,1.062649,-6.648826,-2.29662,-3.555154,-4.899955,-3.7884133,-2.428369,-8.54019,2.1889603,-0.35234374,0.9821811,3.6086192,2.4838836,180937-7-2-6.wav
0.58455044,0.7201558,0.28058952,6.4643216,0.20350921,3037.4839069186137,3151.5288100371936,16.824843041417225,0.0003494454,6634.785580842391,0.1181640625,0.2719414865704633,(0.4023599624633789-0.0019439724273979664j),-89.40033,159.46706,-45.65156,62.00881,-33.931797,28.810505,-0.25626633,5.4367642,8.902964,6.6229315,-4.6391783,17.285137,-3.3046005,-0.6669714,12.990931,-7.5362353,12.110977,-3.078125,1.4079167,0.507014,6.955429,-5.493036,9.431856,1.8070511,-4.380573,11.070613,-6.614046,3.4149194,0.39775598,-2.3666599,-0.9808905,1.4746444,-5.497947,3.9882615,-0.25355926,-0.38380703,4.7860627,-3.124448,4.3229146,-0.113247834,17913-4-0-1.wav
0.6156186,0.56063145,0.27221856,3.0283742,0.13116492,3379.99447446505,3607.842723702433,19.262347771974323,0.004807813,7159.072265625,0.07605015851449276,0.14026299030602468,(0.6499089002609253+0.005269594490528107j),-95.89331,136.4388,-31.726715,60.888836,-22.533653,22.779497,-11.941088,7.755428,-11.226286,16.555517,-0.31637353,-0.5141446,-3.3920696,2.3349457,1.3074223,4.655784,4.9490457,7.632511,0.11945535,-3.729045,0.40391374,-3.902443,-4.428354,7.5115757,2.3673167,1.8889652,2.7899098,3.8062856,-2.7292852,2.2792842,-1.0005456,-3.693174,-2.2709267,3.8888574,0.09010753,2.45954,-1.1491776,1.6590463,-1.960946,0.23469265,103074-7-4-6.wav
0.5960537,0.7128728,0.28347746,10.355042,0.23724936,1124.8015407339296,1010.1033241030447,20.473748094127277,3.195954e-05,1646.9467561141305,0.04323482789855072,0.25801539054671757,(0.4033524990081787+0.0008014902123250067j),-198.80548,279.8965,-68.60152,-53.09141,-31.548014,-28.661694,-14.586229,-29.942247,-13.708449,-21.654827,-24.772387,-9.241204,-19.361155,-19.620436,-12.986991,-13.146671,-10.14742,-20.343916,-15.208248,-11.953762,-21.312016,-12.926418,-7.284762,-14.1952095,-10.362749,-9.523441,-10.704438,-7.8909235,-5.1868343,-4.8292313,-8.493083,-8.523522,-5.946747,-6.830375,-2.0606375,1.7351446,-0.88537556,-0.81454545,-2.5229201,-1.427415,176787-5-0-9.wav
0.20281473,0.66367966,0.2808477,1.4610703,0.21500407,10735.286586667262,5009.945150572935,13.375403051508165,0.18722548,16583.749575407608,0.3843014039855073,0.2793675486586117,(0.4066792130470276+0.0003881565644405782j),-76.81033,-59.90269,4.597565,29.87111,2.5162117,24.455667,2.4936743,15.174501,0.5548733,0.23899806,10.411656,7.495671,-4.988845,8.177393,-1.9182009,2.5084133,-1.8109046,8.749683,-6.1636634,3.521515,0.9398747,-1.3715861,0.27856153,1.650558,0.89312017,-2.5658545,1.0864137,0.73013324,-1.4494873,1.5904262,-0.3026835,-0.9579283,-1.0517001,2.9138002,-2.2026975,-1.0151067,1.8454098,-0.14916581,-1.3912609,0.83667326,55020-4-0-11.wav
